,layer,feature,indirect_effect,prompt_str,response_str,node_type,absolute_ie
303398,11,38,-0.0015890884678810835,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015890884678810835
151613,5,317,-0.0015889450442045927,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015889450442045927
50187,1,267,0.0015887721674516797,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015887721674516797
177447,7,39,-0.001587742823176086,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001587742823176086
50273,1,353,0.0015874491073191166,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015874491073191166
202692,7,708,-0.0015874285018071532,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015874285018071532
101361,3,753,0.0015869635390117764,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015869635390117764
147521,5,20801,-0.0015865458408370614,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015865458408370614
202205,7,221,0.0015864053275436163,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015864053275436163
273762,10,20322,-0.00158613920211792,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.00158613920211792
151373,5,77,-0.0015859219711273909,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015859219711273909
61468,2,10780,-0.0015855517704039812,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015855517704039812
177108,6,468,0.001584128476679325,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001584128476679325
126243,4,291,0.0015838701510801911,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015838701510801911
126235,4,283,0.0015834784135222435,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015834784135222435
151483,5,187,-0.0015828236937522888,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015828236937522888
100717,3,109,0.001582322409376502,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001582322409376502
202268,7,284,0.0015822916757315397,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015822916757315397
202142,7,158,0.0015820590779185295,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015820590779185295
278623,10,607,0.0015815537190064788,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015815537190064788
252906,9,234,0.0015810162294656038,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015810162294656038
50496,1,576,-0.0015807370655238628,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015807370655238628
209448,8,6696,0.001580596319399774,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001580596319399774
151303,5,7,0.0015803760616108775,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015803760616108775
253020,9,348,0.0015801022527739406,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015801022527739406
201985,7,1,0.0015799569664523005,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015799569664523005
227531,8,203,-0.001579290721565485,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001579290721565485
216549,8,13797,-0.0015792089980095625,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015792089980095625
50014,1,94,0.0015783394919708371,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015783394919708371
94629,3,18597,0.001578316674567759,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001578316674567759
248829,9,20733,0.0015780043322592974,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015780043322592974
185419,7,8011,0.001577903633005917,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001577903633005917
278777,10,761,0.0015777843073010445,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015777843073010445
268124,10,14684,-0.0015777692897245288,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015777692897245288
303371,11,11,-0.001576773589476943,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001576773589476943
100947,3,339,-0.0015749759040772915,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015749759040772915
100651,3,43,0.001574603607878089,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001574603607878089
303583,11,223,-0.0015738344518467784,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015738344518467784
75297,2,33,-0.001573689398355782,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001573689398355782
253081,9,409,0.001573164016008377,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001573164016008377
75540,2,276,-0.001573146553710103,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001573146553710103
202717,7,733,0.0015719945076853037,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015719945076853037
151824,5,528,0.001571547007188201,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001571547007188201
304064,11,704,0.0015710366424173117,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015710366424173117
227882,8,554,0.0015705613186582923,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015705613186582923
126034,4,82,-0.0015685788821429014,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015685788821429014
303791,11,431,-0.0015683391829952598,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015683391829952598
50054,1,134,-0.0015647689579054713,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015647689579054713
202664,7,680,-0.0015630212146788836,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015630212146788836
227365,8,37,-0.001562478137202561,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001562478137202561
253370,9,698,0.0015617553144693375,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015617553144693375
303506,11,146,0.001561648678034544,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001561648678034544
75303,2,39,0.001561297569423914,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001561297569423914
256803,10,3363,0.0015602862695232034,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015602862695232034
204585,8,1833,0.0015602129278704524,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015602129278704524
252721,9,49,0.001559645403176546,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001559645403176546
303898,11,538,-0.0015594286378473043,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015594286378473043
50467,1,547,-0.001559245167300105,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001559245167300105
176704,6,64,0.0015585130313411355,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015585130313411355
202374,7,390,-0.0015576095320284367,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015576095320284367
278405,10,389,-0.0015573783311992884,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015573783311992884
202359,7,375,0.0015572035918012261,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015572035918012261
240231,9,12135,-0.0015569606330245733,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015569606330245733
227612,8,284,0.0015563132474198937,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015563132474198937
176824,6,184,-0.001556152361445129,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001556152361445129
101082,3,474,-0.0015559605089947581,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015559605089947581
202073,7,89,0.00155528518371284,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.00155528518371284
177186,6,546,-0.0015550130046904087,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015550130046904087
193874,7,16466,-0.001554965740069747,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001554965740069747
151931,5,635,0.0015544781927019358,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015544781927019358
126663,4,711,-0.001554388552904129,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001554388552904129
252756,9,84,0.0015534424455836415,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015534424455836415
228060,8,732,0.0015531467506662011,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015531467506662011
24783,0,207,0.0015531103126704693,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015531103126704693
126315,4,363,-0.0015529098454862833,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015529098454862833
50127,1,207,0.0015525727067142725,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015525727067142725
75970,2,706,0.001552246743813157,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001552246743813157
100748,3,140,-0.0015520405722782016,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015520405722782016
75887,2,623,-0.0015510916709899902,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015510916709899902
227746,8,418,0.0015510506927967072,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015510506927967072
303519,11,159,0.0015506825875490904,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015506825875490904
202050,7,66,0.0015495859552174807,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015495859552174807
227965,8,637,-0.0015480492729693651,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015480492729693651
9226,0,9226,0.0015477556735277176,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015477556735277176
126213,4,261,-0.0015476741828024387,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015476741828024387
151798,5,502,-0.0015474931569769979,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015474931569769979
177041,6,401,-0.0015469369245693088,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015469369245693088
278286,10,270,-0.0015465724281966686,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015465724281966686
161207,6,9143,-0.0015463727759197354,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015463727759197354
202267,7,283,-0.0015461384318768978,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015461384318768978
126280,4,328,0.0015433982480317354,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015433982480317354
65160,2,14472,0.0015431942883878946,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015431942883878946
50612,1,692,-0.0015416342066600919,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015416342066600919
86110,3,10078,0.001541326753795147,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001541326753795147
176705,6,65,-0.0015404883306473494,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015404883306473494
212329,8,9577,0.0015398458344861865,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015398458344861865
126641,4,689,0.0015390150947496295,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015390150947496295
50471,1,551,0.001538657583296299,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001538657583296299
151854,5,558,-0.001537888078019023,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001537888078019023
195617,7,18209,-0.0015378668904304504,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015378668904304504
253040,9,368,0.0015376419760286808,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015376419760286808
50579,1,659,0.0015371019253507257,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015371019253507257
267319,10,13879,-0.0015365970320999622,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015365970320999622
207815,8,5063,-0.0015353728085756302,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015353728085756302
227487,8,159,-0.0015353221679106355,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015353221679106355
75858,2,594,-0.0015352413756772876,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015352413756772876
202713,7,729,-0.0015348466113209724,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015348466113209724
278606,10,590,-0.001534775597974658,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001534775597974658
75441,2,177,-0.0015327110886573792,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015327110886573792
149076,5,22356,-0.0015325755812227726,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015325755812227726
275425,10,21985,-0.0015318004880100489,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015318004880100489
75543,2,279,0.0015317830257117748,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015317830257117748
88540,3,12508,-0.0015307859284803271,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015307859284803271
304037,11,677,-0.0015295760240405798,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015295760240405798
303856,11,496,0.0015290315495803952,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015290315495803952
253019,9,347,-0.001528726308606565,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001528726308606565
278178,10,162,0.0015283760149031878,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015283760149031878
50349,1,429,0.0015282550593838096,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015282550593838096
232375,9,4279,-0.0015271351439878345,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015271351439878345
177234,6,594,-0.0015257999766618013,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015257999766618013
253303,9,631,0.0015244648093357682,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015244648093357682
200574,7,23166,-0.0015240320935845375,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015240320935845375
253208,9,536,-0.0015229652635753155,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015229652635753155
101375,3,767,-0.0015225284732878208,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015225284732878208
303596,11,236,-0.0015224679373204708,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015224679373204708
202149,7,165,-0.0015218479093164206,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015218479093164206
278482,10,466,0.0015215007588267326,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015215007588267326
217827,8,15075,0.001521250931546092,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001521250931546092
227776,8,448,0.0015206937678158283,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015206937678158283
126268,4,316,-0.0015203547663986683,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015203547663986683
107547,4,6171,-0.0015196099411696196,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015196099411696196
280879,11,2095,-0.001519517507404089,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001519517507404089
100932,3,324,0.001519139506854117,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001519139506854117
199232,7,21824,0.0015190467238426208,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015190467238426208
253097,9,425,0.0015189077239483595,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015189077239483595
79050,3,3018,-0.0015187242534011602,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015187242534011602
247233,9,19137,-0.0015183110954239964,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015183110954239964
75702,2,438,-0.0015181426424533129,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015181426424533129
126159,4,207,0.0015177533496171236,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015177533496171236
101095,3,487,0.0015176793094724417,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015176793094724417
176764,6,124,-0.001517298398539424,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001517298398539424
75839,2,575,0.0015170538099482656,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015170538099482656
151874,5,578,-0.0015166077064350247,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015166077064350247
100882,3,274,-0.0015142648480832577,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015142648480832577
126012,4,60,-0.0015141598414629698,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015141598414629698
224571,8,21819,-0.001513818628154695,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001513818628154695
126610,4,658,0.0015124258352443576,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015124258352443576
219731,8,16979,-0.0015122717013582587,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015122717013582587
202218,7,234,0.0015119693707674742,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015119693707674742
230012,9,1916,-0.0015115698333829641,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015115698333829641
134276,5,7556,-0.001511503360234201,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001511503360234201
202505,7,521,0.0015107851941138506,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015107851941138506
202081,7,97,-0.0015105840284377337,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015105840284377337
278129,10,113,-0.0015104536432772875,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015104536432772875
202432,7,448,-0.001510079950094223,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001510079950094223
151363,5,67,0.0015098829753696918,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015098829753696918
132655,5,5935,0.001509810914285481,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001509810914285481
126242,4,290,-0.0015091581735759974,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015091581735759974
228082,8,754,-0.0015089706284925342,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015089706284925342
75662,2,398,-0.0015088176587596536,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015088176587596536
303440,11,80,0.0015082064783200622,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015082064783200622
75298,2,34,-0.0015080103185027838,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015080103185027838
208247,8,5495,-0.0015070840017870069,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015070840017870069
172768,6,20704,-0.0015069000655785203,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015069000655785203
179742,7,2334,-0.001506590866483748,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001506590866483748
303461,11,101,-0.001506561296992004,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001506561296992004
100994,3,386,-0.0015049716457724571,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015049716457724571
252380,9,24284,-0.0015047921333462,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015047921333462
125970,4,18,0.001504578278400004,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001504578278400004
67674,2,16986,-0.0015028128400444984,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015028128400444984
176425,6,24361,0.0015027265762910247,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0015027265762910247
50619,1,699,0.0015017060795798898,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015017060795798898
50429,1,509,0.001501532387919724,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001501532387919724
50166,1,246,-0.0015008528716862202,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015008528716862202
252975,9,303,-0.0015002673026174307,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015002673026174307
151356,5,60,0.0015000191051512957,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0015000191051512957
201816,7,24408,0.0014996342360973358,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014996342360973358
75541,2,277,-0.001499492791481316,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001499492791481316
126615,4,663,0.0014992273645475507,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014992273645475507
202320,7,336,-0.0014988186303526163,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014988186303526163
304055,11,695,0.0014983542496338487,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014983542496338487
278704,10,688,-0.0014975597150623798,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014975597150623798
203491,8,739,0.0014969256008043885,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014969256008043885
278352,10,336,-0.0014968985924497247,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014968985924497247
75291,2,27,-0.0014963254798203707,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014963254798203707
126571,4,619,0.0014961245469748974,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014961245469748974
303470,11,110,-0.0014960900880396366,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014960900880396366
101844,4,468,-0.0014960537664592266,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014960537664592266
151369,5,73,0.0014959757681936026,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014959757681936026
75545,2,281,0.0014959019608795643,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014959019608795643
278739,10,723,-0.0014955978840589523,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014955978840589523
252822,9,150,-0.001495376811362803,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001495376811362803
75520,2,256,-0.0014953028876334429,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014953028876334429
176753,6,113,-0.001493713352829218,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001493713352829218
159377,6,7313,-0.0014937086962163448,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014937086962163448
262154,10,8714,0.0014936972875148058,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014936972875148058
126637,4,685,-0.0014926032163202763,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014926032163202763
100762,3,154,-0.0014925161376595497,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014925161376595497
237021,9,8925,0.0014920433750376105,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014920433750376105
216115,8,13363,-0.0014920091489329934,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014920091489329934
278468,10,452,-0.0014914068160578609,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014914068160578609
50055,1,135,-0.0014912914484739304,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014912914484739304
177029,6,389,-0.0014912320766597986,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014912320766597986
75362,2,98,-0.0014895828207954764,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014895828207954764
253380,9,708,-0.0014891698956489563,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014891698956489563
253058,9,386,0.0014884589472785592,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014884589472785592
151371,5,75,-0.001484334236010909,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001484334236010909
78958,3,2926,0.0014835791662335396,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014835791662335396
214544,8,11792,0.001483510946854949,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.001483510946854949
126439,4,487,0.0014831912703812122,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014831912703812122
205958,8,3206,-0.0014825445832684636,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014825445832684636
253026,9,354,0.0014825020916759968,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014825020916759968
170462,6,18398,0.0014811581932008266,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014811581932008266
75633,2,369,-0.0014810091815888882,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014810091815888882
101242,3,634,0.001480708597227931,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.001480708597227931
126067,4,115,-0.0014805863611400127,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014805863611400127
303707,11,347,-0.0014801878714933991,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014801878714933991
141947,5,15227,0.0014792499132454395,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014792499132454395
126603,4,651,0.0014789026463404298,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014789026463404298
227400,8,72,0.0014785293024033308,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,error,0.0014785293024033308
289055,11,10271,-0.0014782806392759085,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014782806392759085
209707,8,6955,0.0014777936739847064,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature,0.0014777936739847064
